SMILES,pCHEMBL,Molecular Weight,logP 
CCCn1c(=O)c2nc([C@]34CC[C@](C(=O)NCC(=O)OC)(CC3)CC4)[nH]c2n(CCC)c1=O,6.17,459.55,1.59
CSc1nc(N)nc(-c2cccc(-c3ccc4[nH]ccc4c3)c2)n1,7.51,333.42,3.99
COC(=O)/C(C#N)=C/c1cccc(OC)c1O,6.5,233.22,1.48
CCCn1c(=O)[nH]c(=O)c2c1ncn2C,4.56,208.22,-0.17
CCn1c(=O)[nH]c2[nH]cnc2c1=O,4.02,180.17,-0.57
C#CCn1c(=O)c2c(nc3ccccn32)n(Cc2ccccc2)c1=O,7.02,330.35,1.49
Cc1cc(C)cc(-c2nnc(N)nc2-c2ccccc2)c1,7.67,276.34,3.40
Cc1cc(-c2nnc(N)nc2-c2ccc(F)cc2)cc(C)n1,7.81,295.32,2.94
Oc1ccc(OC(F)(F)F)cc1/C=N/N=C(\S)Cc1ccccc1,5.85,354.35,4.20
Nc1cc(C(=O)N2CCSCC2)cc2nc(-c3ccc(Br)o3)nn12,8.05,408.28,2.52
Cc1cc(C)n(-c2cc(NC(=O)CN3CC[C@H](N(C)C)C3)nc(-c3ccc(C)o3)n2)n1,8.43,423.52,2.42
O[C@@H]1CS[C@@H](n2cnc3c(NCc4cccc(I)c4)nc(Cl)nc32)[C@@H]1O,6.47,503.75,2.66
Cc1[nH]c2nc(-c3ccccc3)nc(N[C@@H]3Cc4ccccc4[C@H]3O)c2c1C,5.49,370.46,4.31
CCn1c(=O)c2c(nc(/C=C/c3ccc(OC)c(OC)c3)n2C)n(CC)c1=O,7.44,384.44,2.12
OC[C@H]1O[C@@H](n2cnc3c(NCC(c4ccccc4)c4ccccc4)ncnc32)[C@H](O)[C@@H]1O,6.29,447.50,1.68
CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NCc4cccc(I)c4)ncnc31)[C@H](O)[C@@H]2O,5.21,520.33,1.07
N[C@@H]1[C@@H](CO)O[C@@H](n2cnc3c(NCc4cccc(I)c4)ncnc32)[C@@H]1O,7.17,482.28,0.62
N[C@@H]1[C@@H](CO)O[C@@H](n2cnc3c(NCc4cccc(I)c4)ncnc32)[C@@H]1O,7.24,482.28,0.62
Nc1nnc(-c2cccc(Cl)c2)c(-c2ccccc2)n1,6.4,282.73,3.44
CCCn1c(/N=C/c2ccc(Br)cc2)c(C#N)sc1=S,8.74,366.31,5.07
CCCCn1c(/N=C/c2ccc(Br)cc2)c(C#N)sc1=S,8.12,380.34,5.46
N#Cc1sc(=S)n(CCc2ccccc2)c1/N=C/c1ccc(Br)cc1,10.17,428.38,5.91
N#Cc1sc(=S)n(-c2ccccc2)c1/N=C/c1ccc(Cl)cc1,9.85,355.88,5.54
CCCn1c(/N=C/c2ccc(F)cc2)c(C#N)sc1=S,10.52,305.40,4.45
O=C(Nc1nc(-c2ccccc2)c(-c2ccncc2)s1)c1ccco1,8.18,347.40,4.72
CNC(=O)[C@H]1O[C@@H](n2cnc3c(NCc4cccc(I)c4)nc(Cl)nc32)[C@H](O)[C@@H]1O,5.43,544.74,1.06
CCNC(=O)[C@H]1O[C@@H](N2CNc3c(N)nc(NCCc4ccc(CCC(=O)O)cc4)nc32)[C@H](O)[C@@H]1O,7.57,501.54,-0.50
Cn1cc2c(nc(NCCCCNC(=S)Nc3ccc(C4c5ccc(O)cc5OC5=CC(=O)C=CC54)c(C(=O)O)c3)n3nc(-c4ccco4)nc23)n1,6.33,717.77,5.02
Nc1ccc2c(O)cc(-c3ccccc3)nc2n1,5.05,237.26,2.58
O[C@H](c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)[C@H]1CCCCN1,6.91,378.32,4.45
CN(C)c1nc(-c2cnccn2)c2sccc2n1,7.09,257.32,2.21
CCc1nc(-c2nc(C)cs2)c2sccc2n1,8.68,261.38,3.69
C=CCn1c(=O)c2nc(-c3ccc(OCC(=O)O)cc3)[nH]c2n(CC=C)c1=O,5.62,382.38,1.39
COc1cc(OC)cc(C(CNc2ncnc3c2ncn3[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c2ccccc2C)c1,7.72,521.57,2.01
N#Cc1cccc(-c2nc(N)c3cc(CN4CCCC(F)(F)C4)sc3n2)c1,7.41,385.44,4.04
CCc1ccc(-c2nc(N)c3cc(CN4CCOCC4)sc3n2)o1,7.1,344.44,2.93
Nc1nc(-c2cocn2)nc2sc(CN3CC=CCC3)cc12,6.62,313.39,2.69
CCCCc1nc2[nH]ncc2c2nc(-c3cccc(Cl)c3)nn12,6.12,326.79,3.66
CC(C)CCn1cc2c(nc(N)n3nc(-c4ccco4)nc23)n1,9.11,311.35,2.36
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(NCC(c4ccccc4)c4ccccc4)nc(N[C@@H]4CCC[C@H]4O)nc32)[C@H](O)[C@@H]1O,9.8,587.68,2.15
Nc1nc2c(cnn2CCCc2ccc3c(c2)OC(C(=O)[O-])(C(=O)[O-])O3)c2nc(-c3ccco3)nn12.[Na+].[Na+],6.92,535.38,1.59
CCCn1c(=O)c2nc([C@H]3CC4C[C@@H]3[C@H]3O[C@@H]43)[nH]c2n(CCC)c1=O,5.78,344.42,1.60
N#Cc1c(-c2ccccc2)nc(NC(=O)C2CCCC2)nc1-c1ccccc1,6.8,368.44,4.81
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4ccc(Br)cc4)cc3)cc2n(CCC)c1=O,7.51,539.43,4.76
Cn1c(=O)c2[nH]c(-c3ccc(COC(=O)Nc4ccc(F)cc4)cc3)cc2n(C)c1=O,7.14,422.42,3.12
Cn1c(=O)c2c(cc(/C=C/c3ccc4c(c3)OCO4)n2C)n(C)c1=O,6.33,339.35,1.47
CCn1cc2c(nc(NC(=O)Nc3ccccc3OC)n3nc(-c4ccco4)nc23)n1,6.88,418.42,3.41
O[C@@H]1CO[C@@H](n2cnc3c(NCc4cccc(Br)c4)ncnc32)[C@@H]1O,5.85,406.24,1.45
O[C@@H]1CO[C@@H](n2cnc3c(NCc4cccc(I)c4)ncnc32)[C@@H]1O,6.0,453.24,1.29
Cn1cc2c(nc(NCCCO)n3nc(-c4ccco4)nc23)n1,6.81,313.32,1.07
CCCCn1cc2c(nc(NC(=O)Nc3cccc(OC)c3)n3nc(-c4ccco4)nc23)n1,7.02,446.47,4.19
Cn1cc2c(nc(NC(=O)Nc3ccc([N+](=O)[O-])cc3)n3nc(-c4ccco4)nc23)n1,6.16,419.36,2.82
Cc1cc(C)n(-c2cc(NC(=O)COc3ccccc3CCN3CCOCC3)nc(-c3ccc(C)o3)n2)n1,8.92,516.60,3.74
Nc1nc2c(cnn2CCCc2ccc(N(CCO)CCO)cc2)c2nc(-c3ccco3)nn12,8.96,462.51,1.74
Cc1cc(C)n(-c2cc(NC(=O)Cc3ccc(N(C)C)cc3)nc(-c3ccc(C)o3)n2)n1,8.7,430.51,4.09
CCOc1ccc(CC(=O)Nc2cc(-n3nc(C)cc3C)nc(-c3ccccn3)n2)cc1OC,9.0,458.52,3.93
COc1cc(CC(=O)Nc2cc(-n3nc(C)cc3C)nc(-c3ccccn3)n2)cc(OC)c1,9.0,444.50,3.54
Cc1cc(C)cc(CC(=O)Nc2cc(-n3nc(C)cc3C)nc(-c3ccccn3)n2)c1,8.52,412.50,4.14
COc1ccc(CC(=O)Nc2cc(-c3nccs3)nc(-c3ccc(C)o3)n2)cc1,8.22,406.47,4.36
CCSc1cccc2[nH]c(-c3cnc4ccccc4n3)nc12,5.46,306.39,4.29
Nc1nc2c(cnn2CCN2CCN(c3c(F)cc(F)cc3F)CC2)c2nc(-c3ccco3)nn12,8.96,483.46,2.56
CCOc1ccc(N2CCN(CCn3ncc4c3nc(N)n3nc(-c5ccco5)nc43)CC2)cc1,8.85,473.54,2.54
COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],4.65,346.34,2.18
Cn1cnc2c(NC3CCCCC3)nc(Nc3ccccc3)nc21,5.92,322.42,3.85
Cn1cnc2c(NC3CCCCCC3)nc(Nc3ccccc3)nc21,5.53,336.44,4.24
O=C(Nc1ccc(-c2ccncc2)c(-c2ccco2)n1)C1CC1,7.52,305.34,3.75
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(NCC(c4ccccc4)c4ccccc4)nc(C(=O)NCCN(C)C(=O)NCCN4CCCCC4)nc32)[C@H](O)[C@@H]1O,6.52,742.88,1.68
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(NCC(c4ccccc4)c4ccccc4)nc(C(=O)NCCNC(=O)NCc4ccc(CN(CC)CC)cc4)nc32)[C@H](O)[C@@H]1O,8.3,792.94,2.90
CNc1nc(C#Cc2ccccc2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,5.07,381.39,-0.12
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,7.3,308.30,-1.84
Cc1ccc(OCC(=O)Nc2cc(-n3nc(C)cc3C)nc(-c3ccc(C)o3)n2)c(CN(C)C)c1,9.0,474.57,4.24
Cc1cc(C)n(-c2cc(NC(=O)COc3cccc(F)c3)nc(-c3ccc(C)o3)n2)n1,8.43,421.43,4.00
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4ccccc4F)cc3)c(Cl)c2n(CCC)c1=O,6.14,512.97,4.79
Cc1cc(C)n(-c2cc(NC(=O)Cc3ccc(NS(C)(=O)=O)cc3)nc(-c3ccc(C)o3)n2)n1,8.3,480.55,3.40
COc1ccc(CC(=O)Nc2cc(-n3nc(C)cc3C)nc(-c3ccc(C)o3)n2)cc1F,8.52,435.46,4.18
COc1ccc(CC(=O)Nc2cc(-c3nccs3)nc(-c3ccccn3)n2)cc1,9.0,403.47,3.85
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4ccc([N+](C)(C)C)cc4)cc3)cc2n(CCC)c1=O,6.15,518.64,4.19
OC[C@H]1O[C@@H](n2cnc3c(NCc4cccc(I)c4)nc(Cl)nc32)[C@H](O)[C@@H]1O,6.7,517.71,1.31
N#Cc1cccc(-c2nc(Nc3ccccn3)sc2-n2cncn2)c1,5.7,345.39,3.40
Cc1ccc2c(O)c(C(=O)NCc3ccccc3)cnc2n1,7.52,293.33,2.57
Cc1ccc2c(O)c(C(=O)NCc3ccc(Cl)cc3)cnc2n1,6.82,327.77,3.23
Cc1ccc2c(O)c(C(=O)NC3CCC(C)CC3)cnc2n1,6.44,299.37,2.95
Cc1ccc2c(O)c(C(=O)NCc3ccc(N)cc3)cnc2n1,6.84,308.34,2.16
Nc1nc(NCCc2ccc(O)cc2)nc2nc(-c3ccco3)nn12,9.52,337.34,1.72
COc1ccc(Cl)c(CNc2nc(-n3cc(CC4CCCC4)nn3)nc3c2ncn3[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1,5.22,571.04,2.03
CCCn1cc2c(nc(NC(=O)Nc3ccc(OC)cc3)n3nc(-c4ccco4)nc23)n1,6.85,432.44,3.80
CC(C)(C)c1ccc(Cn2cc(-c3nc(N)c4ncn([C@@H]5O[C@H](CO)[C@@H](O)[C@H]5O)c4n3)cn2)cc1,5.62,479.54,1.23
Cc1ccc2c(N(C)C)cc(-c3ccccc3)nc2n1,5.16,263.34,3.67
N#Cc1cnc(N)nc1-c1ccccc1,6.8,196.21,1.60
Oc1cc(-c2ccccc2)nc2nc(Oc3ccccc3)ccc12,5.72,314.34,4.79
CCCCc1nc(N)c2nc(-n3nccn3)n(C)c2n1,8.18,272.32,0.87
Cc1cc2c(nc(-n3nccn3)n2C)c(N)n1,6.92,229.25,0.44
O=C(Nc1cccc(Cl)c1)Nc1nc2n[nH]cc2c2nc(-c3ccco3)nn12,6.61,394.78,3.56
COc1ccc(NC(=O)Nc2nc3nn(C)cc3c3nc(-c4ccco4)nn23)cc1,5.86,404.39,2.92
CC(C)=CCn1cc2c(nc(NC(=O)Nc3cccc(Cl)c3)n3nc(-c4ccco4)nc23)n1,6.96,462.90,5.00
CCn1c(=O)n(CC(C)C)c(=O)c2[nH]c(-c3cnn(Cc4cccc(F)c4)c3)nc21,5.42,410.45,2.61
Cn1c(=O)n(CC2CC2)c(=O)c2[nH]c(-c3cnn(Cc4ccccc4)c3)nc21,6.83,376.42,1.75
Cc1ccc2c(N)cc(-c3ccccc3)nc2n1,6.38,235.29,3.19
CC(=O)Nc1cc(-c2ccccc2)nc(-c2ccccc2)n1,6.59,289.34,3.77
Nc1cc(C(=O)N2CCCCC2)cc2nc(-c3ccc(Br)o3)nn12,8.22,390.24,2.96
CC1CCCN1C(=O)c1cc(N)n2nc(-c3ccc(Br)o3)nc2c1,8.4,390.24,2.96
OC[C@H]1O[C@@H](n2cnc3c(NCc4cccnc4)ncnc32)[C@H](O)[C@@H]1O,5.64,358.36,-0.56
OC[C@@]12C[C@@H]1[C@@H](n1cnc3c(NCc4cccc(I)c4)ncnc31)[C@H](O)[C@@H]2O,6.07,493.31,1.32
Cn1c(=O)c2[nH]c(-c3ccc(OCC(=O)N4CCN(c5ccc(C#N)cc5)CC4)cc3)cc2n(C)c1=O,6.45,498.54,1.83
Cn1c(=O)c2[nH]c(-c3ccc(OCC(=O)N4CCN(c5ccc(Cl)cc5)CC4)cc3)cc2n(C)c1=O,6.4,507.98,2.61
CCCn1c(=O)n(C)c(=O)c2[nH]c(-c3ccc(OCC(=O)N4CCC(c5ccccc5OC)CC4)cc3)cc21,6.39,530.63,3.90
CCCn1c(=O)n(C)c(=O)c2[nH]c(-c3ccc(OCC(=O)N4CCC(c5ccccc5)CC4)cc3)cc21,5.99,500.60,3.89
Nc1nc(-n2cc(C(=O)NC3CCCC3)cn2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,6.42,444.45,-1.12
Nc1nc(-c2ccccc2)nc2sc(Cc3ccccc3)cc12,7.53,317.42,4.53
COc1ccccc1Cc1cc2c(N)nc(-c3cccc(C#N)c3)nc2s1,8.21,372.45,4.41
Cn1cc2c(nc(NC(c3ccccc3)c3ccccc3)n3nc(-c4ccco4)nc23)n1,6.05,421.46,4.47
Cn1cc2c(nc(NCc3ccc(F)cc3)n3nc(-c4ccco4)nc23)n1,7.06,363.36,3.02
Cn1cc2c(nc(NCC3CCCCC3)n3nc(-c4ccco4)nc23)n1,6.09,351.41,3.26
O[C@@H]1[C@H](O)[C@@H]2C[C@@H]2[C@H]1n1cnc2c(N[C@@H](C3CCC3)C3CC3)nc(Cl)nc21,5.26,389.89,2.38
c1ccc(Nc2nc3c(N4CCCC4)ncnc3s2)cc1,6.46,297.39,3.43
CN(C)CCN(C)c1ccc(-c2nc(N)nc3c2C(=O)c2ccccc2-3)o1,7.98,363.42,2.53
CN1CCN(NCc2ccc3c(c2)-c2nc(N)nc(-c4ccccc4)c2C3=O)CC1,8.03,400.49,2.19
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,7.54,308.30,-1.84
CCCn1c(=O)c2[nH]c(-c3cnn(-c4cccnc4)c3)nc2n(CC)c1=O,6.51,365.40,1.56
CCc1cn2c(NC(=O)C3CCCC3)nc(-c3ccccc3)nc2n1,5.58,335.41,3.48
NC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,7.28,266.26,-2.01
CCCC(=O)Nc1nc(-c2ccsc2)cc(-c2ccsc2)n1,5.34,329.45,4.67
CCCC(=O)Nc1cc(-c2ccc(F)cc2)nc(-c2ccc(F)cc2)n1,5.74,353.37,4.83
CC(=O)Nc1cc(-c2ccc3c(c2)OCO3)nc(-c2ccc3c(c2)OCO3)n1,5.48,377.36,3.23
CCC(=O)Nc1cc(-c2ccsc2)nc(-c2ccsc2)n1,7.2,315.42,4.28
COc1cccc(CCCC(=O)Nc2nc3ccccc3c(=O)s2)c1,6.94,354.43,3.63
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,7.35,308.30,-1.84
Cn1c(=O)c2c(nc3n2CCCN3[C@H]2CC[C@H](O)CC2)n(C)c1=O,4.72,333.39,-0.05
Nc1nc(-c2cnn(Cc3ccccc3)c2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,5.8,423.43,-0.07
CC(=O)CCc1nc(N)c2nc(-n3nccn3)n(C)c2n1,6.0,286.30,0.05
Cn1c(-n2nccn2)nc2c(N)nc(CCCCO)nc21,5.68,288.31,-0.16
CCCn1cc2c(nc(NC(=O)Nc3ccc(Cl)cc3)n3nc(-c4ccco4)nc23)n1,6.85,436.86,4.44
CCOc1nc(N)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2n1,6.44,311.30,-1.58
Nc1nc(OCCc2ccccc2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,8.03,387.40,-0.36
O[C@@H]1CS[C@@H](n2cnc3c(NCc4cccc(I)c4)ncnc32)[C@@H]1O,6.64,469.31,2.01
Cc1ccc2c(O)c(C(=O)NN3CCOCC3)cnc2n1,5.06,288.31,0.62
Cc1ccc2c(O)c(C(=O)NN3CCN(C)CC3)cnc2n1,5.76,301.35,0.54
Cc1ccc2c(O)c(C(=O)NCCC(C)C)cnc2n1,6.19,273.34,2.42
Cc1ccc2c(O)c(Cc3ccccc3)cnc2n1,5.48,250.30,3.23
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,7.8,308.30,-1.84
CCN(CC)CCN1CCN(C(=O)CCc2cccc(CSc3nc(N)c(C#N)c(-c4ccc(NC(C)=O)cc4)n3)n2)CC1,8.52,615.81,3.66
CCCn1c(=O)c2nc(-c3ccc(OCC(=O)c4ccc(I)cc4)cn3)[nH]c2n(CCC)c1=O,7.96,573.39,3.63
Cn1c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4ccc(F)cc4)cc3)cc2n(C)c1=O,7.24,422.42,2.39
Cc1ccc(-c2cc(-c3ccccc3)nc(N)c2C#N)cc1,6.93,285.35,4.18
CCCn1c(=O)c2nc(-c3cnn(-c4ccccc4)c3)[nH]c2n(CCC)c1=O,6.25,378.44,2.56
CCn1cc2c(nc(NC(=O)Cc3ccccc3)n3nc(-c4ccco4)nc23)n1,6.47,387.40,2.94
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(NCC)nc(C#CC(O)c4cccc(C(=O)O)c4)nc32)[C@H](O)[C@@H]1O,5.42,510.51,-0.20
CCCCC[C@@H](O)C#Cc1nc(NCC)c2ncn([C@@H]3O[C@H](C(=O)NCC)[C@@H](O)[C@H]3O)c2n1,6.17,460.54,0.31
CCNC(=O)[C@H]1S[C@@H](n2cnc3c(NCc4ccccc4C)nc(Cl)nc32)[C@H](O)[C@@H]1O,6.37,462.96,1.87
CCCCn1cc2c(nc(NC(=O)Nc3ccc(F)cc3)n3nc(-c4ccco4)nc23)n1,7.3,434.44,4.32
O=C(COc1ccc2c(c1)CCC2)Nc1nc(-c2ccccc2)n[nH]1,5.41,334.38,2.98
O=C(Nc1nc(-c2ccccc2)n[nH]1)c1ccc(Cl)cc1,5.55,298.73,3.38
Nc1ncnc2c1ncn2[C@H]1[C@H](O)[C@H](O)[C@]2(CO)C[C@H]12,4.65,277.28,-1.32
OC[C@H]1O[C@@H](n2cnc3c(NC4CCCC4)nc(Cl)nc32)[C@H](O)[C@@H]1O,5.64,369.81,0.45
Cn1cc2c(Cl)nc(N)nc2n1,5.04,183.60,0.60
CCCn1c(=O)c2nc(-c3cnn(Cc4nc(-c5ccc(C)cc5)no4)c3)[nH]c2n(CCC)c1=O,5.52,474.53,2.98
Clc1ccc2nc(NC3CCCCC3)c3nn(-c4ccccc4)cc3c2c1,5.38,376.89,5.97
C[C@H](Cc1ccccc1)Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,6.12,385.42,0.48
CNc1ccc(Cn2nnc3c(-c4ccco4)nc(N)nc32)cc1,8.8,321.34,2.15
Nc1nc(-c2ccco2)c2nnn(Cc3ccc(N)c(F)c3)c2n1,9.15,325.31,1.83
Nc1nc(-c2cnn[nH]2)c2nnn(Cc3ccccc3F)c2n1,6.4,311.28,0.78
CC(C)N(C)C(=O)c1cccc(Cn2nnc3c(-c4ccco4)nc(N)nc32)c1,7.66,391.44,2.59
COc1ccccc1Cn1nnc2c(-c3ccco3)nc(N)nc21,8.27,322.33,2.12
Nc1nc(N/N=C\C2CCCCC2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,7.7,391.43,0.00
CCNC(=O)c1cnn(-c2nc(N)c3ncn([C@@H]4O[C@H](CO)[C@@H](O)[C@H]4O)c3n2)c1,6.42,404.39,-2.04
COc1ccccc1CCCc1nc(N)c2nn(-c3ccccc3)cc2n1,6.82,359.43,3.58
Nc1nc(CCCc2cccc(O)c2)nc2cn(-c3ccccc3)nc12,6.84,345.41,3.28
C#CCn1c(=O)c2c(nc3n2CCCN3C2CCC2)n(C)c1=O,6.64,313.36,0.29
COCC1CCCN1c1cc(NC(C)=O)nc(-n2nc(C)cc2C)n1,8.05,344.42,1.85
COC[C@@H]1CCCN1c1cc(NC(C)=O)nc(-c2cccs2)n1,7.57,332.43,2.78
CC(=O)Nc1cc(N2CCCC2C)nc(-n2nc(C)cc2C)n1,7.55,314.39,2.23
CC(=O)Nc1cc(N2CCC[C@@H]2COc2ccccn2)nc(-n2nc(C)cc2C)n1,7.4,407.48,2.68
C[C@@]1(O)[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(NC3CCCC3)nc(Cl)nc21,5.02,383.84,0.84
CCn1nnc([C@H]2O[C@@H](n3cnc4c(N)nc(N[C@H](CO)Cc5ccc(OC)cc5)nc43)[C@H](O)[C@@H]2O)n1,7.42,512.53,-0.57
Cn1c(-c2ccco2)nc2c(NC(=O)C(c3ccccc3)c3ccccc3)ncnc21,7.23,409.45,4.39
CCn1c(Br)nc2c(N)ncnc21,7.28,242.08,1.19
Cn1c(=O)c2[nH]c(-c3ccc(OCCC4CCNCC4)cc3)nc2n(C)c1=O,9.54,383.45,1.40
CNc1nc(-n2cc(C(=O)NCc3ccc(Cl)cc3)cn2)nc2c1ncn2C1O[C@H](CO)[C@@H](O)[C@H]1O,5.4,514.93,0.25
COc1ccc(CN(C)c2cc3nc(-c4ccco4)nn3c(N)n2)cc1,7.34,350.38,2.61
CN(CCc1ccc(F)cc1)c1cc2nc(-c3ccco3)nn2c(N)n1,8.7,352.37,2.78
CNC(=O)c1cnn(-c2nc(N)c3ncn([C@@H]4O[C@H](CO)[C@@H](O)[C@H]4O)c3n2)c1,6.53,390.36,-2.43
NC(=O)c1cccc(Cn2nnc3c(-c4ccco4)nc(N)nc32)c1,7.96,335.33,1.21
Nc1nc(-c2cccs2)c2nnn(Cc3ccccc3F)c2n1,8.09,326.36,2.72
Cc1csc(-c2nc(N)nc3c2nnn3Cc2ccccc2F)n1,8.66,341.38,2.42
CCCn1c(Br)nc2c(NCCc3ccccc3)ncnc21,6.3,360.26,3.65
CC(=O)Nc1cc(-n2cccn2)nc(-c2ccco2)n1,9.22,269.26,1.88
O=C(c1ccccc1)c1nc(NCc2cccnc2)nc2ccsc12,5.79,346.42,3.93
CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NCc4cccc(Cl)c4)nc(C#CCCCCc4cn(CCCCNC(C)=O)nn4)nc31)[C@H](O)[C@@H]2O,5.14,689.22,2.39
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCc4ccc(CCC(=O)O)cc4)nc32)[C@H](O)[C@@H]1O,8.12,499.53,-0.16
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCc4ccc(CCC(=O)O)cc4)nc32)[C@H](O)[C@@H]1O,4.7,499.53,-0.16
CCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4ccccc4)cc3)nc2n(CCCOC)c1=O,7.06,477.52,2.63
COc1cccc(Cn2cc3nc(-c4ccc(C)o4)nc(N)c3n2)c1,8.28,335.37,3.03
CN(c1nc2nn(C)cc2c2nc(-c3ccco3)nn12)C1CCCCC1,5.56,351.41,3.04
CC(=O)O[C@H]1CC[C@H](N2CCCn3c2nc2c3c(=O)n(C)c(=O)n2C)CC1,4.66,375.43,0.52
CN1CCN(C(=O)c2ccc3c(c2)-c2nc(N)nc(-c4ccccc4)c2C3=O)CC1,8.09,399.45,2.32
Nc1nc(-c2ccccc2)c2c(n1)-c1cc(OCCN3CCCCC3)ccc1C2=O,7.45,400.48,3.80
Nc1c(C(=O)Nc2nccs2)sc2nc3c(cc12)C(=O)CCC3,6.0,344.42,3.11
CC(C)(C)OC(=O)NCCOCCOCCNc1nc(N)n2nc(-c3ccco3)nc2n1,7.75,448.48,1.33
O=C(Nc1nc(Oc2ccccc2)nc2nc(-c3ccco3)nn12)c1ccccc1,6.0,398.38,3.82
COc1ccc(NC(=O)Nc2nc3nn(CCCc4ccccc4)cc3c3nc(-c4ccco4)nn23)cc1,5.99,508.54,5.02
COc1ccc(CCCn2ncc3c2nc(N)n2nc(-c4ccco4)nc32)cc1OC,8.57,419.45,2.97
OC[C@H]1O[C@@H](n2cnc3c(NCCc4cccc(Cl)c4)nc(NC4CCCC4)nc32)[C@H](O)[C@@H]1O,7.41,488.98,2.10
CCCn1c(=O)n(C)c(=O)c2[nH]c(-c3ccc(OCC(=O)N4CCN(c5ccc(C(F)(F)F)cc5)CC4)cc3)cc21,6.49,569.58,3.85
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(NCC(c4ccccc4)c4ccccc4)nc(C(=O)NCCN4CCCCC4)nc32)[C@H](O)[C@@H]1O,8.05,642.76,2.04
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(NCC(c4ccccc4)c4ccccc4)nc(CNC(=O)NCCN4CCCCC4)nc32)[C@H](O)[C@@H]1O,7.77,671.80,2.11
O=C(NCCN1CCCCC1)c1nc(NCC(c2ccccc2)c2ccccc2)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2n1,7.19,601.71,1.90
Cn1c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4ccc(Br)cc4)cc3)cc2n(C)c1=O,5.99,483.32,3.01
CCCn1c(=O)n(C)c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4ccccc4)cc3)cc21,6.71,432.48,3.12
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(NOC)nc(C#Cc4ccc(F)cc4)nc32)[C@H](O)[C@@H]1O,5.2,456.43,0.09
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,6.17,308.30,-1.84
Nc1ccc(Nc2nc(-c3ccccc3)nc3c2nnn3Cc2ccccc2)cc1,5.01,393.45,4.26
Nc1ccc(Nc2nc(-c3ccccc3)nc3c2ncn3Cc2ccccc2)cc1,5.24,392.47,4.87
Nc1ccc(Nc2nc(-c3ccccc3)nc3c2ncn3Cc2ccccc2)cc1,5.38,392.47,4.87
Cc1cc(C)n(-c2nc(NC(=O)CN3CCN(C)CC3)cc(-c3cnco3)n2)n1,6.0,396.46,1.12
CN1CCN(CC(=O)Nc2cc(-n3cccn3)nc(-n3cccn3)n2)CC1,6.88,367.42,0.03
Cc1[nH]c2nc(-c3ccccc3)nc(NCCN3CCNC3=O)c2c1C,6.67,350.43,2.68
CCCn1c(=O)n(C)c(=O)c2[nH]c(-c3ccc(OCC(=O)N4CCN(c5ccc(F)cc5)CC4)cc3)cc21,6.33,519.58,2.97
