SMILES,pCHEMBL,Molecular Weight,logP 
COC12CCC3(CC1(C)C(O)c1ccccc1C)C1Cc4ccc(O)c5c4C3(CCN1CC1CC1)C2O5,9.92,501.67,5.05
Cc1cc(O)cc(C)c1CC(N)C(=O)NC1CCCCNC(=O)CC(C(N)=O)NC(=O)C(Cc2ccc(F)cc2F)NC(=O)C(Cc2ccccc2)NC1=O,8.87,763.84,0.76
O=C(NC(NC(=S)Nc1ccc(F)cc1)C(Cl)(Cl)Cl)OCc1ccccc1,5.22,450.75,4.73
COc1ccc(S(=O)(=O)NCc2ccc(C(=O)NCCN(C)Cc3ccccc3)cc2)cc1,4.62,467.59,3.04
Cc1cc(O)cc(C)c1CC(N)C(=O)NC1CCCCNC(=O)CC(C(N)=O)NC(=O)C(Cc2ccc3ccccc3c2)NC(=O)C(Cc2ccccc2)NC1=O,6.99,777.92,1.63
Oc1ccc2c3c1OC1c4[nH]c5c(c4CC4(O)C(C2)N(CC2CC2)CCC314)CC1(O)C2Cc3ccc(O)c4c3C1(CCN2CC1CC1)C5O4,10.15,661.8,3.82
COC12CCC3(CC1C(C)(O)C(C)(C)C)C1Cc4ccc(O)c5c4C3(CCN1CC1CC1)C2O5,9.74,467.65,4.41
COc1ccc2c(c1)C1(CCO)CCN(CC3CC3)C(C2)C1CO,7.05,331.46,1.96
CCNC(=S)Nc1nc2cc3c(cc2s1)CC1C2CCCCC32CCN1CC1CC1,7.75,440.68,5.07
CCC1C(=O)N(C2CCN(Cc3cccc4[nH]ccc34)CC2)c2ccccc21,7.89,373.5,4.67
Cc1ccc(S(=O)(=O)NCc2ccc(C(=O)NCCN(Cc3ccc(Br)cc3)C(C)C)cc2)cc1,6.18,558.54,4.88
CCOC(=O)c1nc2ccccc2n(C2CC3CCC(C2)N3C2CCCCCCC2)c1=O,7.18,437.58,4.85
CC1CN2CC(Cc3ccccc3)NCC2CC1(C)c1cccc(O)c1,7.07,350.51,3.57
O=C1CCC2(O)C3Cc4ccc(O)c5c4C2(CCN3CC2CC2)C1O5,9.4,341.41,1.53
Cc1ccc(C(=O)Nc2nc3ccccc3[nH]2)cc1,5.7,251.29,3.12
O=C(O)CC1CC2(O)C3Cc4ccc(O)cc4C2(CCN3CC2CC2)CC1=O,9.01,385.46,1.86
O=C(NCC(O)CO)c1nc2ccccc2n(C2CC3CCC(C2)N3C2CCCCCCC2)c1=O,6.42,482.63,2.76
CC(=O)NC1CC2(O)C3Cc4ccc(O)cc4C2(CCN3CC2CC2)CC1=O,7.57,384.48,1.27
O=C(O)CN1CCCC1Cc1nc2ccccc2n1C1CC2CCCC(C1)N2C1CC2CCCCC(C2)C1,6.46,518.75,6.04
COc1ccc2c3c1OC1C4(OC)CCC5(CC4CNCc4ccccc4)C(C2)N(CC2CC2)CCC315,10.4,500.68,4.71
CC(C)C1CC2C3Cc4ccc(O)cc4C2(CCN3CC2CC2)CC1=O,9.49,353.51,3.92
CC(C)CC(NC(=O)C(Cc1ccccc1)NC(=O)C(N)Cc1ccccc1)C(=O)NC(CCCCN)C(=O)N1CCC(N2CCCC2C(=O)O)CC1,9.82,733.95,1.97
O=C(O)CN1CCCC(=C2N(CC(=O)O)c3ccccc3N2C2CC3CCCC(C2)N3C2CC3CCCCC(C3)C2)C1,7.38,576.78,5.53
NC(=O)N=c1[nH]c2ccccc2n1C1CCN(C2CCCCCCC2)CC1,7.47,369.51,3.7
CN(C(=O)Cc1ccccc1)C1CCC2(CCCO2)CC1N1CCCC1,7.96,356.51,3.25
Clc1cccc(CSc2nnc(-c3ccccn3)n2Cc2ccco2)c1,5.17,382.88,4.93
CC(c1ccc(C2CCCCC2)cc1)N1CCC(N2C(=O)Cc3ccccc32)CC1,5.41,402.58,5.85
Clc1ccc(CSc2nnc(-c3ccccn3)n2Cc2ccco2)c(Cl)c1,5.9,417.32,5.58
O=[N+]([O-])c1ccccc1S(=O)(=O)Nc1cccc2cccnc12,5.11,329.34,2.94
CN1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5,7.33,285.34,1.2
NC(=O)c1nc2ccccc2n(C2CCN(C3CCCCCCC3)CC2)c1=O,6.38,382.51,3.25
CC(C)(C)OC(=O)NC1CCN(c2nc3ccccc3n(C3CCN(C4CCCCCCC4)CC3)c2=O)CC1,6.82,537.75,5.64
CNC(=O)c1nc2ccccc2n(C2CCN(C3CCCCCCC3)CC2)c1=O,6.21,396.54,3.51
O=C(O)CN1CCN(Cc2nc3ccccc3n2C2CC3CCCC(C2)N3C2CC3CCCC(C3)C2)CC1,5.17,519.73,4.77
Cn1cc(Cl)c(-c2nc3ccccc3n2C2CC3CCCC(C2)N3C2CC3CCCCC(C3)C2)n1,7.1,492.11,7.01
CN(C(=O)Cc1ccccc1)C1CCC2(CCCO2)CC1N1CCCC1,8.1,356.51,3.25
CC(C)CC(NC(=O)C(Cc1ccccc1)NC(=O)C(N)Cc1ccccc1)C(=O)NC(CCCCNC(=N)N)C(=O)N1CCCN(C(=N)N)CC1,9.96,719.94,0.38
CC12CC3CC(C)(C1)CC(N1C4CCC1CC(n1c(=O)c(C(=O)O)nc5ccccc51)C4)(C3)C2,5.16,461.61,5.01
CCC1(N2CCC(n3c(=O)c(C(=O)O)nc4ccccc43)CC2)CCCCCCC1,5.61,411.55,4.62
CC(C)(C)C1(C)OCOC23CCC4(CC21)C1Cc2ccc(O)c5c2C4(CCN1CC1CC1)C3O5,9.92,465.63,4.78
CCCC1OC23CCC4(CC2C(C)(C(C)(C)C)O1)C1Cc2ccc(O)c5c2C4(CCN1CC1CC1)C3O5,8.02,507.72,5.95
COC12CCC3(CC1C(C)(O)C(C)(C)C)C1Cc4ccc(O)c5c4C3(CCN1CC1CC1)C2O5,9.1,467.65,4.41
CC1CN2CCN(C(=O)c3ccccc3)CC2CC1(C)c1cccc(O)c1,6.75,364.49,3.52
COC(=O)C1CC(OC(C)=O)C(=O)C2C1(C)CCC1C(=O)OC(c3ccco3)CC12C,6.85,432.47,3
CC1C2Cc3ccc(C(N)=O)cc3C1(C)CCN2CC1CC1,10.22,298.43,2.72
CN(C(=O)Cc1ccc(Cl)c(Cl)c1)C1CCCCC1N1CCCC1,7.34,369.34,4.4
C=CCN1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5,9.42,311.38,1.75
Cc1cc(O)cc(C)c1CC(N)C(=O)NC1CCNc2ccc(CCc3ccccc3)cc21,5.92,443.59,4.34
C=CCN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3(O)C1C5,8.04,327.38,1.3
CCC(C)(CC)Sc1nc2cc(Cl)c(N3CCN(CCO)CC3)cc2[nH]1,6.77,396.99,4
CC(C)(C)Sc1nc2cc(Cl)c(N3CCN(CCO)CC3)cc2[nH]1,6.92,368.93,3.22
Oc1ccc2c3c1OC1c4[nH]c5c(c4CC4(O)C(C2)N(CC2CC2)CCC314)CC1(O)C2Cc3ccc(O)c4c3C1(CCN2CC1CC1)C5O4,9.44,661.8,3.82
Oc1ccc2c3c1OC1c4[nH]c5ccccc5c4CC4(O)C(C2)N(CC2CC2)CCC314,8.0,414.51,3.57
Oc1ccc2c(c1)C13CCCCC1C(C2)N(CC1CC1)CC3,9.72,297.44,3.86
c1cc2c(cc1CNc1ccc3c(c1)C14CCCCC1C(C3)N(CC1CCC1)CC4)OCO2,7.57,444.62,5.89
CN1c2ccc(Cl)cc2C(c2ccccc2)=NCC1CCNC(=O)c1ccccc1F,8.81,435.93,4.96
CN1CCC23c4c5ccc(O)c4OC2c2[nH]c4ccccc4c2CC3(O)C1C5,6.4,374.44,2.79
CCC12CCN(CC3CC3)C(C(=O)c3ccc(N)cc31)C2C,8.36,298.43,3.23
O=C1c2ccc(O)cc2C23CCCCC2C1N(CC1CCC1)CC3,9.32,325.45,3.89
Cn1c2c(c3c1C1Oc4c(O)ccc5c4C14CCN(CC1CC1)C(C5)C4(O)C3)CCCC2,8.39,432.56,3.31
CCCN1CCC2c3c(ccc(O)c3O)CC1C2(O)CCCN(C)C(=O)C=Cc1ccoc1.Cl,8.56,491.03,3.5
COC(=O)C1CC(OC(C)=O)C(=O)C2C1(C)CCC1C(=O)OC(c3ccoc3-c3ccccc3)CC12C,8.89,508.57,4.67
Cl.Cl.Fc1ccc(C(c2ccc(F)cc2)N2CCN(CC=Cc3ccccc3)CC2)cc1,5.02,477.43,5.39
COC12CCC3(CC1COC(=O)C(C)N)C1Cc4ccc(O)c5c4C3(CCN1CC1CC1)C2O5,9.85,468.59,2.51
CCC(C)C(NC(=O)C(CCCNC(=N)N)NC(=O)C(CCCNC(=N)N)NC(=O)C(CC(C)C)NC(=O)C(Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)C(N)Cc1ccc(O)cc1)C(=O)NC(CCCNC(=N)N)C(=O)N1CCCC1C(=O)NC(CCCCN)C(=O)O,7.88,1362.65,
CC1(c2cccc(O)c2)OC2COC3N2C1OC3(C)c1cccc(O)c1,7.01,355.39,2.6
FCCC1OC2(CCN(Cc3ccccc3)CC2)c2ccccc21,6.43,325.43,4.61
O=C(O)CON=Cc1nc2ccccc2n1C1CC2CCCC(C1)N2C1CC2CCCC(C2)C1,5.81,464.61,5
O=C(O)CCN1CCC(Cc2nc3ccccc3n2C2CC3CCCC(C2)N3C2CC3CCCCC(C3)C2)C1,6.21,532.77,6.29
Cc1ccnc2c1n1cccc1c(=O)n2CC(=O)NCCCN1CCN(c2ccc(Cl)cc2)CC1,6.16,493.01,2.94
COC12CCC3(CC1COCc1ccccc1)C1Cc4ccc(C(N)=O)c5c4C3(CCN1CC1CC1)C2O5,10.0,514.67,4.23
CS(=O)(=O)NCCN1CCC(Cc2nc3ccccc3n2C2CC3CCCC(C2)N3C2CC3CCCCC(C3)C2)C1,7.23,581.87,5.37
CCOC(=O)CNc1nc2ccccc2n(C2CCN(C3CCCCCCC3)CC2)c1=O,6.42,440.59,4.12
NCC(O)CNc1nc2ccccc2n(C2CCN(C3CCCCCCC3)CC2)c1=O,6.76,427.59,2.88
CC(=O)NC1CCN(c2nc3ccccc3n(C3CCN(C4CCCCCCC4)CC3)c2=O)C1,6.34,465.64,3.86
CCOC(=O)CN(C)c1nc2ccccc2n(C2CCN(C3CCCCCCC3)CC2)c1=O,6.09,454.62,4.15
CS(=O)(=O)NC1CCN(c2nc3ccccc3n(C3CCN(C4CCCCCCC4)CC3)c2=O)C1,6.23,501.7,3.27
COc1ccc(NC(=O)c2nc3ccccc3n(C3CCN(C4CCCCCCC4)CC3)c2=O)cn1,6.88,489.62,4.8
O=C(C=Cc1ccc(Cl)cc1)NC12CCC(=O)C3Oc4c(O)ccc5c4C31CCN(CC1CC1)C2C5,8.14,505.01,4.02
O=C1CN(C2CCN(C3CCCCCCC3)CC2)c2ccccc2N1,7.08,341.5,4.02
O=C1Cc2ccccc2N1C1CCN(C2C3CCCC2CCC3)CC1,7.5,338.5,4.01
CN1CCC2(Cc3ccccc3)c3cc(O)ccc3OC2C1,5.54,295.38,2.97
COC(=O)N1CCC(NC(=O)C(N)Cc2c(C)cc(O)cc2C)c2cc(Cc3ccc4ccccc4c3)ccc21,6.72,537.66,5.46
COc1ccc(OC)c(-c2cccn(C(CN3CCC(O)C3)c3ccccc3)c2=O)c1,8.16,420.51,3.19
Oc1ccc2c(c1)C1(CCc3ccccc3)CCN(CC3CC3)CC1O2,7.8,349.47,4.14
NC(=O)C1CC(=O)NCCCCC(NC(=O)C(N)Cc2ccc(O)cc2)C(=O)NC(Cc2ccc(F)cc2F)C(=O)NC(Cc2ccccc2)C(=O)N1,8.12,735.79,0.14
Cc1cc(O)cc(C)c1CC(N)C(=O)NC1CCCCNC(=O)CC(C(N)=O)NC(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccc(F)cc2F)NC1=O,8.55,763.84,0.76
CN(C(=O)Cc1ccc(Cl)c(Cl)c1)C1c2ccccc2CCC1N1CCCC1.Cl,8.0,453.84,5.15
CC1CN(Cc2ccc(N(C)C)cc2)CCC1(C)c1cccc(C(N)=O)c1,6.34,365.52,3.65
COc1ccc2c3c1OC1C(=O)CCC4(O)C(C2)N(C)CCC314,4.8,315.37,1.05
Oc1ccc2c(c1)C1(CCc3ccccc3)CCN(CCc3ccc(C(F)(F)F)cc3)CC1O2,5.61,467.53,5.99
CC(C)C(=O)NC1CC2(O)C3Cc4ccc(O)cc4C2(CCN3CC2CC2)CC1=O,7.61,412.53,1.91
O=C(NCC1NCCc2ccccc21)c1ccc(F)cc1,4.73,284.33,2.44
Cc1ccc(C(=O)NCC2NCCc3ccccc32)cc1C,5.05,294.4,2.92
CCC(C)C(NC(=O)C(CCCN=C(N)N)NC(=O)C(CCCN=C(N)N)NC(=O)C(CC(C)C)NC(=O)C(Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)C(N)Cc1ccc(O)cc1)C(=O)NC(CCCN=C(N)N)C(=O)N1CCCC1C(=O)NC(CCCCN)C(N)=O,10.13,1361.67,
CC(C)Oc1ccc(-c2ccc(CCNC(=O)c3ccc4c(c3)C3(C)CCN(CC5CC5)C(C4)C3C)cc2)cc1,8.8,536.76,7.05
CC1C2Cc3ccc(C(=O)NCCc4ccc(-c5ccccc5)cc4)cc3C1(C)CCN2CC1CC1,8.74,478.68,6.26
CC(C)=CCN1CCC2(C)c3cc(O)ccc3CC1C2C,8.52,285.43,3.88
C=CCN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3(O)C1C5,8.92,327.38,1.3
COc1ccc2c3c1OC1C4(OC)CCC5(CC4COCc4ccccc4)C(C2)N(CC(=O)O)CCC315,7.53,505.61,3.81
CN(C)C1(c2ccccc2)CCC2(CC1)OCCc1c2[nH]c2ccc(F)cc12.O=C(O)CC(O)(CC(=O)O)C(=O)O,8.59,570.61,5.11
CCC12CCN(CC3CC3)C(C(=O)c3ccc(O)cc31)C2C,9.41,299.41,3.36
N#Cc1ccc(C(=O)Nc2nc3ccccc3n2CCN2CCCC2)cc1,6.45,359.43,3.26
COC(=O)C1CC(OC(=O)C=Cc2ccsc2)C(=O)C2C1(C)CCC1C(=O)OC(c3ccoc3)CC12C,6.24,526.61,4.76
COC(=O)C1CC(OC(=O)C=Cc2cc(OC)c(OC)c(OC)c2)C(=O)C2C1(C)CCC1C(=O)OC(c3ccoc3)CC12C,5.75,610.66,4.72
C=C(C(=O)O)C(NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C1CCCN1C(=O)C(N)Cc1c(C)cc(O)cc1C)c1ccco1,6.7,641.73,3.17
COC12CCC3(CC1C(O)CCc1ccccc1)C1Cc4ccc(O)c5c4C3(CCN1CC1CC1)C2O5,9.14,501.67,4.61
COC12CCC3(CC1C(O)Cc1ccccc1)C1Cc4ccc(O)c5c4C3(CCN1CC1CC1)C2O5,10.12,487.64,4.22
CC=CC(=O)OC1CC(C(=O)OC)C2(C)CCC3C(=O)OC(c4ccoc4)CC3(C)C2C1=O,7.96,458.51,3.56
COC(=O)C1CC(OC(=O)C=Cc2ccccc2OC)C(=O)C2C1(C)CCC1C(=O)OC(c3ccoc3)CC12C,8.0,550.6,4.7
COC(=O)C1CC(OC(C)=O)C(=O)C2C1(C)CCC1C(=O)OC(c3cc(Br)oc3Br)CC12C,6.62,590.26,4.53
CC(C)CC(NC(=O)C(Cc1ccccc1)NC(=O)CNC(=O)C(C)NC(=O)C(N)Cc1ccc(O)cc1)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCCN)C(=O)NC(Cc1ccc(O)cc1)C(=O)N1CCCC1C(=O)NC(CCCCN)C(=O)O,7.89,1242.49,
COC12CCC3(CC1C(C)(O)c1ccccc1C)C1Cc4ccc(O)c5c4C3(CCN1CC1CC1)C2O5,9.8,501.67,4.83
O=C(O)C=C1C2Cc3ccc(O)cc3C1(CCCC(=O)O)CCN2CC1CC1,7.17,385.46,2.94
COc1ccc2c(c1)C1(CC(N)=O)CCN(CC3CC3)C(C2)C1CO,7.1,344.46,1.46
O=C(O)CN1CCCCC1c1nc2ccccc2n1C1CC2CCCC(C1)N2C1CC2CCCCC(C2)C1,6.97,518.75,6.56
O=C(O)CN1CCCC1c1nc2ccccc2n1C1CC2CCCC(C1)N2C1CC2CCCCC(C2)C1,7.19,504.72,6.17
c1ccc2c(c1)nc(-c1c[nH]cn1)n2C1CC2CCCC(C1)N2C1CC2CCCCC(C2)C1,7.05,443.64,6.34
Cc1cc(O)cc(C)c1CC(N)C(=O)NC1CCNc2ccc(CC3Cc4ccccc4C3)cc21,7.17,469.63,4.51
COCC1(CCOCCI)CC(C(=O)OC)C2(C)CCC3C(=O)OC(c4ccoc4)CC3(C)C2C1=O,6.5,616.49,4.54
Cl.O=C(CCc1ccccn1)NC12CCC(=O)C3Oc4c(O)ccc5c4C31CCN(CC1CC1)C2C5,9.77,510.03,2.68
Cl.O=C(OC12CCC(=O)C3Oc4c(O)ccc5c4C31CCN(CC1CC1)C2C5)c1ccc2ccccc2c1,7.33,532.04,4.54
Cc1ccc(S(=O)(=O)N2CCc3cc(C(=O)NCCN(Cc4ccc(Cl)cc4)C(C)C)ccc3C2)cc1,6.41,540.13,5.04
CC(NC(=O)C(N)Cc1ccc(O)cc1)C(=O)NCC(=O)N(C)C(Cc1ccccc1)C(=O)NCCO,5.4,513.6,-0.94
COc1ccsc1CNCCC1(c2ccccn2)CCOC2(CCCC2)C1,5.85,386.56,4.69
CCCNC1CC2CC(c3cccc(O)c3)(C1)C(C)CN2CCCc1ccccc1.Cl.Cl,8.85,479.54,5.14
CCCNC1CC2CC(c3cccc(O)c3)(C1)C(C)CN2CCCc1ccccc1.Cl.Cl,6.53,479.54,5.14
Cl.O=C(NC12CCC(=O)C3Oc4c(O)ccc5c4C31CCN(CC1CC1)C2C5)c1cnc2ccccc2c1,9.89,532.04,3.51
Cl.O=C(NC12CCC(=O)C3Oc4c(O)ccc5c4C31CCN(CC1CC1)C2C5)c1ccc2ccccc2n1,9.59,532.04,3.51
CC(C)CC(NC(=O)c1nc2ccccc2n(C2CC3CCC(C2)N3C2CCCCCCC2)c1=O)C(=O)O,7.45,522.69,4.91
O=C(NCc1nn[nH]n1)c1nc2ccccc2n(C2CC3CCC(C2)N3C2CCCCCCC2)c1=O,5.76,490.61,3.12
O=C(O)c1ccc(CNC(=O)c2nc3ccccc3n(C3CC4CCC(C3)N4C3CCCCCCC3)c2=O)nc1,6.08,543.67,4.7
CCOC(=O)C1CN(CCNc2nc3ccccc3n(C3CC4CCC(C3)N4C3CCCCCCC3)c2=O)CC1C(=O)OCC,7.79,621.82,4.76
COc1ccc(NC(=O)c2nc3ccccc3n(C3CC4CCC(C3)N4C3CCCCCCC3)c2=O)cn1,6.13,515.66,5.33
Cc1cc(O)cc(C)c1CC(N)C(=O)NC1CCN(CC(=O)O)c2ccc(Cc3ccccc3)cc21,6.55,487.6,3.62
COC(=O)C1CC(OC(C)=O)C(=O)C2C1(C)CCC1C(=O)OC(c3ccoc3-c3ccco3)CC12C,8.17,498.53,4.26
COc1ccc2c3c1OC1C(=O)CCC4C(C2)N(C)CCC314,6.58,299.37,1.93
CN1CCC23CCCCC2C1Cc1ccc(NCc2cccc(O)c2)cc13,8.0,362.52,4.69
COC(=O)C1CC(OC(C)=O)C(=O)C2C1(C)CCC1C(=O)OC(c3ccoc3CCc3ccccc3)CC12C,7.42,536.62,4.79
COC(=O)C1CC(OC(=O)C=Cc2ccc([N+](=O)[O-])cc2)C(=O)C2C1(C)CCC1C(=O)OC(c3ccoc3)CC12C,7.5,565.58,4.6
COC(=O)C1CC(OC(=O)C=Cc2cc(C(F)(F)F)ccc2C(F)(F)F)C(=O)C2C1(C)CCC1C(=O)OC(c3ccoc3)CC12C,5.92,656.57,6.73
Cc1cc(O)cc(C)c1CC(N)C(=O)NC1CCNc2ccc(Cc3ccccc3)cc21,7.17,429.56,4.14
COC(=O)C1CC(OC(C)=O)C(=O)C2C1(C)CCC1C(=O)OC(c3ccoc3-c3ccc(F)cc3)CC12C,7.27,526.56,4.81
COC(=O)C1CC(OC(C)=O)C(=O)C2C1(C)CCC1C(=O)OC(c3ccoc3-c3ccccc3[N+](=O)[O-])CC12C,6.44,553.56,4.58
COC(=O)C1CC(OC(C)=O)C(=O)C2C1(C)CCC1C(=O)OC(c3ccoc3-c3ccccc3C)CC12C,8.27,522.59,4.98
COC(=O)C1CC(OC(C)=O)C(=O)C2C1(C)CCC1C(=O)OC(c3ccoc3-c3cccc(C)c3)CC12C,8.47,522.59,4.98
COC(=O)C1CC(OC(C)=O)C(=O)C2C1(C)CCC1C(=O)OC(c3ccoc3-c3cccc(OC)c3)CC12C,8.07,538.59,4.68
COC(=O)C1CC(OC(C)=O)C(=O)C2C1(C)CCC1C(=O)OC(c3ccoc3-c3ccc4ccccc4c3)CC12C,7.6,558.63,5.82
COC(=O)C1CC(OC(C)=O)C(=O)C2C1(C)CCC1C(=O)OC(c3ccoc3C=Cc3ccccc3)CC12C,7.7,534.61,5.17
O=c1c(NCC(O)CO)nc2ccccc2n1C1CC2CCC(C1)N2C1CCCCCCC1,6.81,454.62,3.44
CN(CC(=O)O)C(=O)c1nc2ccccc2n(C2CC3CCC(C2)N3C2CCCCCCC2)c1=O,6.32,480.61,3.83
O=C(O)c1nc2ccccc2n(C2CC3CCC(C2)N3C23CC4CC(CC2C4)C3)c1=O,5.51,419.53,3.84
CN(C)C1(C(=O)O)CCN(c2nc3ccccc3n(C3CC4CCC(C3)N4C3CCCCCCC3)c2=O)CC1,6.99,535.73,4.66
O=C(NC(C(=O)O)c1ccccc1)c1nc2ccccc2n(C2CC3CCCC(C2)N3C2CCCCCCC2)c1=O,7.2,556.71,5.62
NC(Cc1c(Cl)cc(O)cc1Cl)C(=O)NC1CCNc2ccc(Cc3ccccc3)cc21,5.92,470.4,4.83
COc1ccc(NC(=O)c2nc3ccccc3n(C3(C)CC4CCC(C3)N4C3CCCCCCC3)c2=O)cn1,7.25,529.69,5.51
Oc1cccc(CNc2ccc3c(c2)CC2C4CCCCC34CCN2CC2CC2)c1,7.57,402.58,5.47
Cl.O=C(OC12CCC(=O)C3Oc4c(O)ccc5c4C31CCN(CC1CC1)C2C5)c1ccncc1,7.31,482.96,2.79
Oc1ccc2c(c1)C13CCN(CC4CC4)CC1(C2)Cc1cc2ccccc2nc1C3,7.07,396.53,4.64
Oc1ccc2c(c1)C13CCN(CC4CC4)CC1(C2)Cc1cc2ccccc2nc1C3,6.08,396.53,4.64
COC(=O)C1CC(OC(=O)C=C(C)C)C(=O)C2C1(C)CCC1C(=O)OC(c3ccoc3)CC12C,6.42,472.53,3.95
COC(=O)C1CC(OC(=O)C=Cc2ccccc2)C(=O)C2C1(C)CCC1C(=O)OC(c3ccoc3)CC12C,8.02,520.58,4.69
Cc1ccc(S(=O)(=O)N2CCc3cc(C(=O)NCCN(Cc4ccccc4)C(C)(C)C)ccc3C2)cc1,6.98,519.71,4.77
CCc1ccc(S(=O)(=O)N2CCc3cc(C(=O)NCCN(Cc4ccccc4)C(C)(C)C)ccc3C2)cc1,6.73,533.74,5.03
Cc1cc(O)cc(C)c1CC(N)C(=O)NC1CCNc2ccc(Cc3ccccc3)cc21,6.27,429.56,4.14
CCc1ccc(S(=O)(=O)N2CCc3cc(C(=O)NCCN(Cc4ccccc4)C(C)(C)C)ccc3C2)cc1,6.84,533.74,5.03
Cc1ccc(S(=O)(=O)N2CCc3cc(C(=O)NCCN(Cc4ccc(Br)cc4)C(C)(C)C)ccc3C2)cc1,7.06,598.61,5.54
CN1CCc2c(c3cccc4c3n2-c2ccccc2CC4)C1,5.66,288.39,3.72
Cc1cc(O)cc(C)c1CC(N)C(=O)NC1CSCCSC(C)(C)C(C(=O)NC(CO)C(N)=O)NC(=O)C2(Cc3ccccc3C2)NC1=O,7.03,714.91,-0.28
CN(C(=O)Cc1ccccc1)C1CCC2(CCCO2)CC1N1CCCC1,6.27,356.51,3.25
CN(CC1CC1(CO)c1ccccc1)C12CC3CC(CC(C3)C1)C2,6.38,325.5,3.84
Oc1ccc2c3c1OC1c4[nH]c5ccccc5c4CC4(O)C(C2)N(CC2CC2)CCC314,7.83,414.51,3.57
CC(C)C(CN1CCC(C)(c2cccc(O)c2)C(C)C1)NC(=O)C1Cc2ccc(O)cc2C[S+]1[O-],8.22,498.69,3.71
CC(C)C(CN1CCC(C)(c2cccc(O)c2)C(C)C1)NC(=O)C1Cc2ccccc2CN1,9.3,449.64,3.85
Cc1ccc(S(=O)(=O)N2CCc3cc(C(=O)NCCN(Cc4ccc(Br)cc4)C(C)(C)C)ccc3C2)cc1,7.03,598.61,5.54
Cc1ccc(S(=O)(=O)N2CCc3cc(C(=O)NCCN(Cc4ccc(Br)cc4)C(C)C)ccc3C2)cc1,6.59,584.58,5.14
Oc1cccc(CCN(CCc2ccccc2)CCc2ccccc2)c1,6.68,345.49,4.72
Oc1ccc(CCN(CCc2ccccc2)CC2CC2)cc1,6.66,295.43,3.89
COc1ccc(CN2C=C3C4Cc5ccc(OC)cc5C3(CCN4CC3CC3)CC2=O)cc1,7.88,444.58,4.3
O=C1NC(Cc2ccccc2)C(=O)N2CCCC2C(=O)NC(Cc2ccccc2)C(=O)NC1Cc1c[nH]c2ccccc12,6.85,577.69,2.65
Cc1cc(O)cc(C)c1CC(N)C(=O)NC1CCN(C(=O)C2CC2)c2ccc(Cc3ccccc3)cc21,6.0,497.64,4.47
CCC1C(=O)CC2CCN(Cc3cccs3)C3CCCC1C23,5.83,317.5,4.35
CCc1ccc(S(=O)(=O)N2CCc3cc(C(=O)NCCN(Cc4ccccc4)C(C)(C)C)ccc3C2)cc1,8.47,533.74,5.03
CCc1ccc(S(=O)(=O)N2CCc3cc(C(=O)NCCN(Cc4ccc(Br)cc4)C(C)C)ccc3C2)cc1,6.5,598.61,5.4
O=C(NC1CCC2(O)C3Cc4ccc(O)c5c4C2(CCN3CC2CC2)C1O5)c1cc2ccccc2cn1,7.58,497.6,3.3
COCCOCCOCCOCCOCCOC1CCC2(O)C3Cc4ccc(O)c5c4C2(CCN3C)C1O5,6.25,537.65,1.27
COCCOCCOCCOCCOC1C=CC2C3Cc4ccc(OC)c5c4C2(CCN3C)C1O5,4.01,489.61,2.22
COc1ccc2c(c1)C13CCN(CC4CC4)C(C2)C1Cc1sc(NC(C)=O)nc1C3,6.85,423.58,3.8
Br.Nc1nc2c(s1)CC1C3Cc4ccc(O)cc4C1(CCN3CC1CC1)C2,9.21,448.43,3.12
CN1CCc2ccccc2C1CNC(=O)c1ccc(Cl)c(Cl)c1,6.36,349.26,3.95
Oc1ccc2c(c1)C13CCCCC1C(C2)N(CC1CC1)CC3,10.47,297.44,3.86
COC12CCC3(CC1COc1ccc(-n4ccnc4)cc1)C1Cc4ccc(O)c5c4C3(CCN1C)C2O5,8.38,499.61,4.1
CN(CC(=O)O)C1CCN(c2nc3ccccc3n(C3CC4CCCC(C3)N4C3CCCCCCC3)c2=O)C1,6.23,535.73,4.66
COc1ccc(N2CCN(CCCNC(=O)Cn3c(=O)c4cccn4c4cccnc43)CC2)cc1,5.38,474.57,1.99
CCCCN(Cc1cc2cc(OC)ccc2nc1O)C(=O)c1ccccn1,4.7,365.43,3.79
O=C(c1ccccn1)N(Cc1ccco1)C1(C(=O)NC2CCCCC2)CCCCC1,6.9,409.53,4.47
CC(C)CCC1CC2(O)C3Cc4ccc(O)cc4C2(CCN3CC2CC2)CC1=O,8.37,397.56,3.82
O=C1NC(=O)C2(CCC34Cc5ccc(O)cc5C3(CCN(CC3CC3)C4)C2)N1,6.83,381.48,2.05
Oc1ccc2c(c1)C13CCCCC1C(C2)N(CC1CC1)CC3,10.47,297.44,3.86
COc1ccc2c3c1OC1C4(OC)CCC5(CC4COCc4ccccc4)C(C2)N(CCC(=O)O)CCC315,7.19,519.64,4.2
